Id,Sample #,Time,parent,voltage [V],temp [C],light,adc2 [V],adc3 [V],adc4 [V],adc5 [V],adc6 [V]
20,,9/24/2015 4:50:11 AM,11,2.9398,29.394,0,0.41094,0.546,0.53738,0.81326,0.95119
54,,9/24/2015 4:50:22 AM,0,2.3946,-273.15,671,0.99246,0.92692,0.74903,0.90586,0.99246
255,,9/24/2015 4:50:27 AM,0,2.9261,30.082,62,0.56061,1.0697,0.96105,0.77227,0.6693
10,,9/24/2015 4:50:46 AM,0,2.8398,29.48,592,0.94105,0.50522,0.44415,0.4497,0.46081
13,,9/24/2015 4:50:47 AM,0,3.0471,27.105,1,0.39019,0.45572,0.47062,0.48849,0.51529
11,,9/24/2015 4:50:47 AM,0,3.0397,28.116,0,0.60021,0.49919,0.49622,0.53187,0.55861
24,,9/24/2015 4:50:49 AM,0,2.9467,29.394,0,0.37158,0.42631,0.45223,0.4724,0.50408
53,,9/24/2015 4:50:52 AM,24,2.8593,21.9,717,1.1376,0.59533,0.48353,0.51427,0.73228
40,,9/24/2015 4:51:00 AM,20,2.7707,31.563,775,1.1321,0.63376,0.53626,0.64189,0.74481
3,,9/24/2015 4:51:05 AM,0,2.9961,29.48,494,1.1012,0.85225,0.77025,0.54474,0.52717
20,,9/24/2015 4:51:09 AM,11,2.9398,29.308,0,0.40807,0.546,0.53451,0.80176,0.9397
54,,9/24/2015 4:51:20 AM,0,2.3946,-273.15,666,0.98544,0.92458,0.74435,0.90352,0.99246
255,,9/24/2015 4:51:25 AM,0,2.9261,30.169,61,0.56061,1.0726,0.96391,0.77513,0.67216
10,,9/24/2015 4:51:45 AM,0,2.8398,29.48,598,0.95493,0.51078,0.44693,0.4497,0.46358
13,,9/24/2015 4:51:45 AM,0,3.0397,27.021,1,0.39222,0.45759,0.47542,0.49027,0.52593
11,,9/24/2015 4:51:46 AM,0,3.0397,28.116,0,0.60021,0.50216,0.49919,0.53187,0.56753
24,,9/24/2015 4:51:49 AM,0,2.9467,29.394,0,0.37158,0.42631,0.45223,0.4724,0.50408
53,,9/24/2015 4:51:51 AM,24,2.8724,21.9,722,1.1737,0.62052,0.49417,0.53629,0.75249
40,,9/24/2015 4:51:59 AM,20,2.7707,31.563,778,1.1267,0.63106,0.53085,0.6446,0.74752
3,,9/24/2015 4:52:03 AM,0,2.9961,29.566,496,1.1275,0.88447,0.79661,0.5506,0.52717
20,,9/24/2015 4:52:08 AM,11,2.9398,29.308,0,0.40807,0.546,0.52589,0.79027,0.93108
54,,9/24/2015 4:52:20 AM,0,2.3946,-273.15,907,1.2523,1.0838,0.845,0.94799,1.0182
255,,9/24/2015 4:52:24 AM,0,2.9261,30.082,135,0.62068,1.0898,0.98965,0.80088,0.68933
11,,9/24/2015 4:52:44 AM,0,3.0397,28.116,0,0.60318,0.50513,0.49919,0.53187,0.56456
10,,9/24/2015 4:52:44 AM,0,2.8398,29.394,589,0.94938,0.51078,0.44415,0.4497,0.46358
13,,9/24/2015 4:52:45 AM,0,3.025,27.021,1,0.38441,0.44355,0.46721,0.47903,0.50269
24,,9/24/2015 4:52:46 AM,0,2.9467,29.394,5,0.37446,0.42919,0.45511,0.47528,0.50408
53,,9/24/2015 4:52:50 AM,24,2.8724,21.736,717,1.154,0.60648,0.48575,0.52786,0.74687
40,,9/24/2015 4:52:59 AM,20,2.7707,31.563,776,1.1186,0.62293,0.53085,0.6446,0.74752
3,,9/24/2015 4:53:02 AM,0,2.9961,29.566,493,1.1832,0.97818,0.88447,0.57402,0.53302
20,,9/24/2015 4:53:06 AM,11,2.9398,29.308,2,0.41094,0.546,0.53163,0.79314,0.93395
54,,9/24/2015 4:53:18 AM,0,2.3946,-273.15,650,0.95735,0.91288,0.7701,0.9082,0.99715
255,,9/24/2015 4:53:23 AM,0,2.9261,30.082,25,0.52343,1.0526,0.93817,0.74081,0.64928
10,,9/24/2015 4:53:42 AM,0,2.8398,29.48,606,0.97436,0.52188,0.44693,0.45248,0.46914
13,,9/24/2015 4:53:43 AM,0,3.0397,27.105,1,0.39222,0.45759,0.47542,0.49324,0.52296
11,,9/24/2015 4:53:43 AM,0,3.0397,28.116,0,0.60616,0.50513,0.49622,0.53187,0.56456
24,,9/24/2015 4:53:45 AM,0,2.9467,29.394,0,0.37158,0.42631,0.45223,0.47528,0.50408
53,,9/24/2015 4:53:48 AM,24,2.8724,21.491,726,1.1624,0.62052,0.49136,0.52225,0.74687
40,,9/24/2015 4:53:57 AM,20,2.7707,31.475,779,1.1213,0.62564,0.52272,0.64189,0.74752
3,,9/24/2015 4:54:00 AM,0,2.9961,29.566,503,1.1949,0.98404,0.88447,0.57402,0.53302
20,,9/24/2015 4:54:06 AM,11,2.9398,29.308,0,0.40807,0.54313,0.52589,0.78165,0.9282
54,,9/24/2015 4:54:16 AM,0,2.3946,-273.15,907,1.2476,1.0861,0.8567,0.95501,1.0252
255,,9/24/2015 4:54:20 AM,0,2.9261,30.082,0,0.50055,1.044,0.92101,0.72079,0.63784
10,,9/24/2015 4:54:41 AM,0,2.8398,29.48,601,0.97158,0.52466,0.44693,0.45526,0.47191
13,,9/24/2015 4:54:41 AM,0,3.0471,27.021,1,0.39019,0.45572,0.47062,0.48849,0.51529
11,,9/24/2015 4:54:41 AM,0,3.0397,28.116,0,0.59724,0.49919,0.49622,0.53187,0.55861
10,,9/24/2015 4:54:42 AM,0,2.8398,29.48,601,0.97158,0.52466,0.44693,0.45526,0.47191
24,,9/24/2015 4:54:43 AM,0,2.9467,29.394,0,0.37446,0.42919,0.45511,0.47528,0.50408
53,,9/24/2015 4:54:48 AM,24,2.8724,21.573,712,1.1456,0.60929,0.49136,0.52506,0.74968
40,,9/24/2015 4:54:55 AM,20,2.7707,31.475,773,1.1159,0.61751,0.52543,0.63918,0.75023
3,,9/24/2015 4:54:59 AM,0,2.9961,29.566,501,1.1949,0.9899,0.89618,0.57695,0.53302
20,,9/24/2015 4:55:04 AM,11,2.9398,29.308,9,0.41094,0.54026,0.51727,0.7644,0.90521
54,,9/24/2015 4:55:16 AM,0,2.3946,-273.15,662,0.9714,0.92692,0.77712,0.91288,0.99949
255,,9/24/2015 4:55:19 AM,0,2.9261,30.082,54,0.53201,1.0411,0.91243,0.71221,0.63212
10,,9/24/2015 4:55:39 AM,0,2.8398,29.48,589,0.95493,0.51633,0.44415,0.45526,0.47191
13,,9/24/2015 4:55:40 AM,0,3.0471,27.021,1,0.39019,0.45572,0.47359,0.48849,0.51827
11,,9/24/2015 4:55:40 AM,0,3.0397,28.116,0,0.60021,0.50216,0.49919,0.53187,0.56753
24,,9/24/2015 4:55:43 AM,0,2.9467,29.394,15,0.37446,0.42631,0.45511,0.47528,0.5012
53,,9/24/2015 4:55:46 AM,24,2.8724,21.9,727,1.1708,0.61771,0.49136,0.53629,0.75249
40,,9/24/2015 4:55:54 AM,20,2.7707,31.475,777,1.1132,0.61751,0.52001,0.63647,0.75023
3,,9/24/2015 4:55:58 AM,0,2.9961,29.566,502,1.1978,0.99283,0.89911,0.57695,0.54181
20,,9/24/2015 4:56:03 AM,11,2.9398,29.223,1,0.40807,0.54313,0.52301,0.7759,0.92246
54,,9/24/2015 4:56:14 AM,0,2.3946,-273.15,666,0.97608,0.93161,0.7818,0.91522,0.99949
255,,9/24/2015 4:56:18 AM,0,2.9261,30.082,45,0.53487,1.0497,0.93245,0.74081,0.64928
10,,9/24/2015 4:56:38 AM,0,2.8398,29.394,600,0.96048,0.5191,0.44415,0.45248,0.47191
11,,9/24/2015 4:56:38 AM,0,3.0397,28.116,0,0.60318,0.50513,0.49622,0.53187,0.56456
13,,9/24/2015 4:56:39 AM,0,3.025,27.021,2,0.39032,0.44651,0.46721,0.49086,0.51156
24,,9/24/2015 4:56:44 AM,0,2.9467,29.308,2,0.37446,0.42919,0.45511,0.47528,0.50408
53,,9/24/2015 4:56:45 AM,24,2.8724,21.736,729,1.1708,0.62614,0.50259,0.55594,0.76933
40,,9/24/2015 4:56:53 AM,20,2.7707,31.388,776,1.0969,0.59856,0.50105,0.61751,0.73398
3,,9/24/2015 4:56:56 AM,0,2.9961,29.566,500,1.1949,0.9899,0.89911,0.57695,0.54181
20,,9/24/2015 4:57:01 AM,11,2.9398,29.223,11,0.41094,0.54026,0.51727,0.75866,0.90521
54,,9/24/2015 4:57:12 AM,0,2.3946,-273.15,907,1.2476,1.0955,0.86841,0.95969,1.0252
255,,9/24/2015 4:57:18 AM,0,2.9261,30.082,1,0.50913,1.0469,0.92673,0.72937,0.64356
10,,9/24/2015 4:57:36 AM,0,2.8398,29.394,591,0.9577,0.52188,0.44693,0.45526,0.47469
13,,9/24/2015 4:57:37 AM,0,3.0397,27.021,1,0.38925,0.45462,0.47244,0.4873,0.51404
24,,9/24/2015 4:57:42 AM,0,2.9467,29.308,13,0.37734,0.42919,0.45511,0.47528,0.5012
53,,9/24/2015 4:57:43 AM,24,2.8724,21.655,731,1.1596,0.64579,0.50821,0.55875,0.77776
40,,9/24/2015 4:57:51 AM,20,2.7707,31.388,775,1.124,0.62293,0.53085,0.6446,0.74752
3,,9/24/2015 4:57:54 AM,0,2.9961,29.566,494,1.1832,0.98697,0.89911,0.57402,0.53302
20,,9/24/2015 4:57:59 AM,11,2.9398,29.223,12,0.41094,0.54026,0.51152,0.73279,0.8851
54,,9/24/2015 4:58:11 AM,0,2.3946,-273.15,654,0.96204,0.92458,0.77946,0.91288,0.99715
255,,9/24/2015 4:58:16 AM,0,2.9261,30.082,0,0.50341,1.0383,0.91529,0.72079,0.63784
10,,9/24/2015 4:58:34 AM,0,2.8398,29.394,602,0.97714,0.53021,0.44415,0.45526,0.47469
11,,9/24/2015 4:58:36 AM,0,3.0397,28.116,0,0.62398,0.50513,0.49622,0.53187,0.56456
13,,9/24/2015 4:58:36 AM,0,3.0397,27.105,1,0.38925,0.45462,0.47244,0.4873,0.51404
24,,9/24/2015 4:58:42 AM,0,2.9467,29.308,12,0.37446,0.42631,0.45223,0.4724,0.49832
53,,9/24/2015 4:58:42 AM,24,2.8593,21.982,734,1.1655,0.64284,0.51427,0.57856,0.78539
40,,9/24/2015 4:58:49 AM,20,2.7707,31.388,773,1.1348,0.63376,0.54168,0.64731,0.75293
3,,9/24/2015 4:58:53 AM,0,2.9961,29.566,499,1.2008,0.99869,0.91082,0.57695,0.53595
20,,9/24/2015 4:58:58 AM,11,2.9398,29.137,11,0.41094,0.53738,0.50864,0.70406,0.86211
54,,9/24/2015 4:59:09 AM,0,2.3946,-273.15,907,1.2453,1.0978,0.87075,0.96204,1.0276
255,,9/24/2015 4:59:14 AM,0,2.9261,29.996,0,0.50913,1.0554,0.94389,0.74939,0.63784
10,,9/24/2015 4:59:34 AM,0,2.8398,29.394,603,0.97991,0.53021,0.44415,0.45526,0.47469
13,,9/24/2015 4:59:35 AM,0,3.0471,27.105,1,0.39019,0.45572,0.47062,0.48849,0.51529
24,,9/24/2015 4:59:36 AM,0,2.9467,29.223,14,0.37446,0.42631,0.45223,0.4724,0.49832
53,,9/24/2015 4:59:40 AM,24,2.8724,22.8,725,1.1877,0.65141,0.51663,0.62333,0.80864
53,,9/24/2015 4:59:42 AM,24,2.8724,22.8,725,1.1877,0.65141,0.51663,0.62333,0.80864
40,,9/24/2015 4:59:48 AM,20,2.7707,31.475,777,1.1457,0.6446,0.53897,0.64731,0.75023
3,,9/24/2015 4:59:52 AM,0,2.9961,29.566,501,1.2008,0.99576,0.9079,0.57695,0.54181
20,,9/24/2015 4:59:57 AM,11,2.9398,29.137,11,0.41094,0.53738,0.5029,0.69256,0.84774
54,,9/24/2015 5:00:08 AM,0,2.3946,-273.15,907,1.2429,1.0955,0.87075,0.95969,1.0252
255,,9/24/2015 5:00:13 AM,0,2.9261,29.996,0,0.52057,1.0669,0.96105,0.77227,0.67216
10,,9/24/2015 5:00:32 AM,0,2.8398,29.394,602,0.97436,0.53021,0.44693,0.45526,0.47191
11,,9/24/2015 5:00:32 AM,0,3.0397,28.116,0,0.61507,0.50216,0.49622,0.53187,0.5497
13,,9/24/2015 5:00:33 AM,0,3.025,27.105,1,0.38441,0.45242,0.46425,0.47608,0.48495
24,,9/24/2015 5:00:36 AM,0,2.9467,29.223,16,0.38022,0.42631,0.45223,0.4724,0.49256
53,,9/24/2015 5:00:39 AM,24,2.8527,23.374,722,1.1768,0.63859,0.50753,0.61628,0.74456
40,,9/24/2015 5:00:47 AM,20,2.7707,31.475,775,1.1673,0.67981,0.56064,0.65543,0.75023
3,,9/24/2015 5:00:51 AM,0,2.9961,29.566,505,1.2125,1.0075,0.91082,0.57988,0.53888
20,,9/24/2015 5:00:55 AM,11,2.9398,29.137,11,0.41094,0.53738,0.50002,0.68107,0.83912
54,,9/24/2015 5:01:07 AM,0,2.3946,-273.15,659,0.96672,0.93161,0.78882,0.91756,1.0018
255,,9/24/2015 5:01:11 AM,0,2.9261,29.996,0,0.52343,1.0726,0.96677,0.78085,0.67502
10,,9/24/2015 5:01:31 AM,0,2.8398,29.394,600,0.96603,0.52466,0.44693,0.45526,0.47469
11,,9/24/2015 5:01:32 AM,0,3.0397,28.116,0,0.62101,0.50216,0.49622,0.53187,0.56456
13,,9/24/2015 5:01:32 AM,0,3.025,27.105,1,0.39328,0.45833,0.47608,0.49086,0.52043
24,,9/24/2015 5:01:34 AM,0,2.9467,29.223,13,0.37734,0.42919,0.45511,0.47528,0.49544
53,,9/24/2015 5:01:37 AM,24,2.8724,23.292,727,1.168,0.62333,0.49417,0.5756,0.74687
40,,9/24/2015 5:01:44 AM,20,2.7707,31.563,777,1.1944,0.69606,0.57689,0.65543,0.74752
3,,9/24/2015 5:01:49 AM,0,2.9961,29.566,498,1.1949,0.99283,0.9079,0.57695,0.53888
20,,9/24/2015 5:01:54 AM,11,2.9398,29.137,11,0.40807,0.53738,0.49715,0.67819,0.83337
54,,9/24/2015 5:02:05 AM,0,2.3946,-273.15,906,1.2406,1.0978,0.87543,0.95969,1.0276
255,,9/24/2015 5:02:10 AM,0,2.9261,29.996,0,0.51485,1.0669,0.96677,0.77513,0.67216
10,,9/24/2015 5:02:29 AM,0,2.8398,29.394,595,0.96603,0.52188,0.44693,0.45526,0.47469
11,,9/24/2015 5:02:30 AM,0,2.9889,28.116,0,0.61356,0.49669,0.49377,0.52299,0.56097
13,,9/24/2015 5:02:30 AM,0,3.0177,27.105,1,0.38348,0.45133,0.46608,0.47788,0.51033
24,,9/24/2015 5:02:32 AM,0,2.9467,29.223,14,0.37446,0.42631,0.45223,0.4724,0.49544
53,,9/24/2015 5:02:35 AM,24,2.8593,22.8,728,1.1571,0.6121,0.48912,0.55061,0.74067
40,,9/24/2015 5:02:44 AM,20,2.7707,31.563,773,1.1809,0.69606,0.56876,0.65543,0.74481
3,,9/24/2015 5:02:47 AM,0,2.9961,29.566,491,1.1832,0.99283,0.9079,0.57988,0.54181
20,,9/24/2015 5:02:56 AM,11,2.9398,29.052,11,0.41094,0.53738,0.49715,0.67245,0.8305
54,,9/24/2015 5:03:04 AM,0,2.3946,-273.15,656,0.96204,0.93161,0.78882,0.91522,0.99715
255,,9/24/2015 5:03:09 AM,0,2.9261,30.082,0,0.51199,1.064,0.95533,0.76655,0.66644
10,,9/24/2015 5:03:28 AM,0,2.8398,29.48,593,0.96048,0.52188,0.44693,0.45248,0.47191
13,,9/24/2015 5:03:29 AM,0,3.025,27.105,0,0.38145,0.44355,0.46129,0.47608,0.50269
11,,9/24/2015 5:03:29 AM,0,3.0397,28.116,0,0.61507,0.50513,0.49622,0.53187,0.56456
24,,9/24/2015 5:03:31 AM,0,2.9467,29.223,14,0.37446,0.42631,0.45511,0.4724,0.49544
53,,9/24/2015 5:03:34 AM,24,2.8724,22.391,707,1.1287,0.59806,0.48294,0.55875,0.74687
40,,9/24/2015 5:03:42 AM,20,2.7707,31.563,770,1.17,0.68252,0.56606,0.65814,0.74752
3,,9/24/2015 5:03:46 AM,0,2.9961,29.566,491,1.1832,0.98697,0.90204,0.57695,0.54181
20,,9/24/2015 5:03:52 AM,11,2.9398,29.052,10,0.41094,0.53738,0.49428,0.64946,0.81326
54,,9/24/2015 5:04:02 AM,0,2.3946,-273.15,658,0.96438,0.93161,0.78882,0.91522,0.99715
255,,9/24/2015 5:04:06 AM,0,2.9261,30.082,0,0.51199,1.0583,0.94675,0.75511,0.65786
10,,9/24/2015 5:04:26 AM,0,2.8398,29.48,595,0.96603,0.53021,0.44693,0.45526,0.47469
11,,9/24/2015 5:04:27 AM,0,3.0397,28.116,0,0.61507,0.50216,0.49622,0.53187,0.56753
13,,9/24/2015 5:04:28 AM,0,3.0471,27.105,1,0.39317,0.4587,0.47359,0.49147,0.51529
24,,9/24/2015 5:04:30 AM,0,2.9467,29.223,11,0.37446,0.42343,0.45223,0.4724,0.49256
53,,9/24/2015 5:04:33 AM,24,2.8724,22.063,716,1.1428,0.60929,0.49698,0.56998,0.76372
40,,9/24/2015 5:04:40 AM,20,2.7707,31.563,770,1.1673,0.67439,0.56335,0.65543,0.74481
3,,9/24/2015 5:04:44 AM,0,2.9961,29.566,489,1.1773,0.98111,0.89911,0.57402,0.54181
20,,9/24/2015 5:04:50 AM,11,2.9398,29.052,10,0.40807,0.53451,0.4914,0.64371,0.81038
54,,9/24/2015 5:05:01 AM,0,2.3946,-273.15,661,0.96672,0.93395,0.78882,0.91522,0.99715
255,,9/24/2015 5:05:05 AM,0,2.9261,30.082,0,0.51485,1.0669,0.96105,0.76941,0.6693
10,,9/24/2015 5:05:25 AM,0,2.8398,29.48,596,0.96603,0.53021,0.44693,0.45526,0.47469
11,,9/24/2015 5:05:25 AM,0,3.0397,28.116,0,0.60913,0.50216,0.49622,0.53187,0.56456
13,,9/24/2015 5:05:26 AM,0,3.025,27.105,0,0.38145,0.44355,0.46129,0.47608,0.51156
24,,9/24/2015 5:05:29 AM,0,2.9467,29.137,11,0.37446,0.42343,0.45223,0.4724,0.49256
53,,9/24/2015 5:05:32 AM,24,2.8724,22.063,727,1.1765,0.63175,0.49698,0.56998,0.76091
40,,9/24/2015 5:05:38 AM,20,2.7707,31.563,773,1.1565,0.67439,0.56064,0.65543,0.74481
3,,9/24/2015 5:05:43 AM,0,2.9961,29.566,493,1.1832,0.98404,0.89911,0.57402,0.53888
20,,9/24/2015 5:05:49 AM,11,2.9398,29.052,10,0.40807,0.53451,0.49428,0.63221,0.79889
54,,9/24/2015 5:06:01 AM,0,2.3946,-273.15,659,0.96438,0.93161,0.78648,0.91288,0.99481
255,,9/24/2015 5:06:04 AM,0,2.9261,30.082,0,0.51485,1.0612,0.95819,0.76655,0.66644
11,,9/24/2015 5:06:24 AM,0,3.0397,28.116,0,0.60913,0.50216,0.49622,0.53187,0.56456
10,,9/24/2015 5:06:24 AM,0,2.8398,29.48,603,0.97714,0.53021,0.44693,0.45248,0.47191
13,,9/24/2015 5:06:25 AM,0,3.025,27.105,0,0.38145,0.44059,0.46425,0.47608,0.49973
24,,9/24/2015 5:06:27 AM,0,2.9467,29.137,12,0.37446,0.42631,0.45223,0.4724,0.49256
53,,9/24/2015 5:06:30 AM,24,2.8724,21.9,719,1.1372,0.60929,0.48575,0.55594,0.75529
40,,9/24/2015 5:06:38 AM,20,2.7707,31.563,775,1.1592,0.66627,0.55793,0.65814,0.74481
3,,9/24/2015 5:06:47 AM,0,2.9961,29.566,493,1.1832,0.98404,0.89911,0.57695,0.53888
20,,9/24/2015 5:06:47 AM,11,2.9398,29.052,10,0.40807,0.53451,0.4914,0.62359,0.77877
54,,9/24/2015 5:06:58 AM,0,2.3946,-273.15,664,0.9714,0.93863,0.78882,0.91522,0.99481
255,,9/24/2015 5:07:02 AM,0,2.9261,30.082,0,0.51771,1.0755,0.97821,0.79229,0.6836
10,,9/24/2015 5:07:22 AM,0,2.8398,29.48,594,0.96326,0.52188,0.44693,0.45248,0.46914
13,,9/24/2015 5:07:23 AM,0,3.0471,27.105,1,0.39019,0.45572,0.47062,0.48849,0.51529
11,,9/24/2015 5:07:23 AM,0,3.0397,28.116,0,0.60616,0.50216,0.49622,0.53187,0.56456
24,,9/24/2015 5:07:26 AM,0,2.9467,29.137,12,0.37446,0.42631,0.45511,0.4724,0.49256
53,,9/24/2015 5:07:29 AM,24,2.8724,21.9,726,1.1737,0.63175,0.50259,0.56717,0.76653
40,,9/24/2015 5:07:37 AM,20,2.7707,31.475,775,1.1565,0.66085,0.5498,0.65543,0.7421
3,,9/24/2015 5:07:40 AM,0,2.9961,29.566,497,1.1832,0.98111,0.89032,0.57402,0.54181
20,,9/24/2015 5:07:46 AM,11,2.9398,29.052,11,0.40807,0.53451,0.4914,0.61785,0.78452
54,,9/24/2015 5:07:57 AM,0,2.3946,-273.15,666,0.9714,0.93629,0.78882,0.91288,0.99481
255,,9/24/2015 5:08:01 AM,0,2.9261,30.082,0,0.51199,1.0669,0.96105,0.76941,0.6693
10,,9/24/2015 5:08:20 AM,0,2.8398,29.48,601,0.97991,0.53298,0.4497,0.45526,0.47469
13,,9/24/2015 5:08:21 AM,0,3.0397,27.105,1,0.38925,0.45462,0.46947,0.4873,0.51404
11,,9/24/2015 5:08:22 AM,0,3.0397,28.116,0,0.60616,0.50513,0.49919,0.53187,0.56456
24,,9/24/2015 5:08:23 AM,0,2.9467,29.137,14,0.37158,0.42343,0.45223,0.46951,0.49256
24,,9/24/2015 5:08:24 AM,0,2.9467,29.137,14,0.37158,0.42343,0.45223,0.46951,0.49256
24,,9/24/2015 5:08:25 AM,0,2.9467,29.137,14,0.37158,0.42343,0.45223,0.46951,0.49256
53,,9/24/2015 5:08:27 AM,24,2.8724,21.982,712,1.1372,0.61771,0.49417,0.5756,0.76933
40,,9/24/2015 5:08:35 AM,20,2.7707,31.475,775,1.1565,0.66356,0.5498,0.65272,0.74481
3,,9/24/2015 5:08:39 AM,0,2.9961,29.566,496,1.1832,0.97526,0.88447,0.57402,0.53888
20,,9/24/2015 5:08:45 AM,11,2.9398,29.052,10,0.40807,0.53451,0.49428,0.61497,0.78452
54,,9/24/2015 5:08:55 AM,0,2.3946,-273.15,662,0.96672,0.93395,0.78882,0.91288,0.99246
255,,9/24/2015 5:08:59 AM,0,2.9261,30.082,0,0.52629,1.0726,0.96677,0.77799,0.67216
10,,9/24/2015 5:09:19 AM,0,2.8398,29.48,598,0.96603,0.52466,0.44693,0.45248,0.46914
11,,9/24/2015 5:09:20 AM,0,3.0397,28.116,0,0.60616,0.50513,0.49919,0.53484,0.56753
13,,9/24/2015 5:09:21 AM,0,3.0397,27.105,1,0.38925,0.45462,0.46947,0.4873,0.51404
24,,9/24/2015 5:09:23 AM,0,2.9467,29.137,15,0.37446,0.42631,0.45511,0.4724,0.49256
24,,9/24/2015 5:09:23 AM,0,2.9467,29.137,15,0.37446,0.42631,0.45511,0.4724,0.49256
53,,9/24/2015 5:09:26 AM,24,2.8724,21.982,718,1.1512,0.61771,0.49698,0.56998,0.76372
40,,9/24/2015 5:09:33 AM,20,2.7707,31.475,774,1.1457,0.65814,0.5498,0.65272,0.74481
3,,9/24/2015 5:09:37 AM,0,2.9961,29.566,500,1.1891,0.98404,0.89032,0.57402,0.54181
20,,9/24/2015 5:09:43 AM,11,2.9398,28.966,2,0.40519,0.53451,0.4914,0.6006,0.77302
54,,9/24/2015 5:09:54 AM,0,2.3946,-273.15,907,1.2406,1.1001,0.87543,0.95735,1.0206
255,,9/24/2015 5:10:07 AM,0,2.9261,29.996,18,0.50913,1.0354,0.91243,0.71507,0.6407
10,,9/24/2015 5:10:18 AM,0,2.8398,29.48,601,0.97436,0.53021,0.44693,0.45248,0.47191
11,,9/24/2015 5:10:19 AM,0,3.0397,28.116,0,0.60616,0.50216,0.49622,0.53187,0.56456
13,,9/24/2015 5:10:19 AM,0,3.0471,27.105,1,0.39317,0.4587,0.47359,0.49147,0.51529
24,,9/24/2015 5:10:21 AM,0,2.9467,29.137,12,0.37446,0.42631,0.45511,0.4724,0.49256
53,,9/24/2015 5:10:26 AM,24,2.8724,22.063,709,1.1287,0.60087,0.48575,0.55313,0.75529
53,,9/24/2015 5:10:27 AM,24,2.8724,22.063,709,1.1287,0.60087,0.48575,0.55313,0.75529
40,,9/24/2015 5:10:32 AM,20,2.7707,31.475,777,1.1484,0.65814,0.5471,0.65272,0.74752
3,,9/24/2015 5:10:36 AM,0,2.9961,29.566,496,1.192,0.99283,0.91082,0.57695,0.54181
20,,9/24/2015 5:10:42 AM,11,2.9398,28.966,10,0.40807,0.53163,0.48853,0.59773,0.77015
54,,9/24/2015 5:10:52 AM,0,2.3946,-273.15,661,0.96672,0.93395,0.78882,0.91288,0.99246
255,,9/24/2015 5:10:56 AM,0,2.9261,29.996,0,0.50055,1.0354,0.90671,0.70935,0.62926
10,,9/24/2015 5:11:16 AM,0,2.8398,29.48,600,0.97991,0.53576,0.44415,0.45526,0.47469
11,,9/24/2015 5:11:17 AM,0,3.0397,28.116,0,0.60616,0.50513,0.49919,0.53187,0.56456
13,,9/24/2015 5:11:18 AM,0,3.0471,27.105,1,0.39019,0.45572,0.47062,0.48849,0.51529
24,,9/24/2015 5:11:21 AM,0,2.9467,29.137,12,0.37446,0.42343,0.45223,0.4724,0.49256
53,,9/24/2015 5:11:24 AM,24,2.8724,21.982,724,1.1624,0.61771,0.49417,0.56437,0.7581
40,,9/24/2015 5:11:31 AM,20,2.7707,31.563,796,1.1809,0.68252,0.55522,0.65543,0.74752
3,,9/24/2015 5:11:34 AM,0,2.9961,29.566,498,1.1949,0.99576,0.91082,0.57695,0.54181
20,,9/24/2015 5:11:40 AM,11,2.9398,28.966,10,0.40519,0.53163,0.48566,0.59486,0.77015
54,,9/24/2015 5:11:51 AM,0,2.3946,-273.15,664,0.96672,0.93629,0.78882,0.91054,0.99246
255,,9/24/2015 5:11:55 AM,0,2.9261,29.996,0,0.50055,1.0354,0.90671,0.70649,0.62926
10,,9/24/2015 5:12:15 AM,0,2.8398,29.48,591,0.9577,0.52466,0.44693,0.45526,0.47191
11,,9/24/2015 5:12:16 AM,0,3.0397,28.116,0,0.60318,0.49919,0.49622,0.53187,0.55861
13,,9/24/2015 5:12:16 AM,0,3.0471,27.105,1,0.39019,0.45572,0.47062,0.48849,0.51529
24,,9/24/2015 5:12:18 AM,0,2.9467,29.137,10,0.37446,0.42343,0.45223,0.46951,0.49256
53,,9/24/2015 5:12:22 AM,24,2.8724,21.982,718,1.1484,0.60929,0.49417,0.55875,0.7581
40,,9/24/2015 5:12:30 AM,20,2.7707,31.563,797,1.1646,0.67168,0.54439,0.65543,0.74481
3,,9/24/2015 5:12:33 AM,0,2.9961,29.566,493,1.1861,0.98697,0.90204,0.57695,0.54474
20,,9/24/2015 5:12:39 AM,11,2.9398,28.966,10,0.40807,0.53163,0.48566,0.58911,0.7644
54,,9/24/2015 5:12:49 AM,0,2.3946,-273.15,663,0.96672,0.93629,0.79116,0.91288,0.99246
255,,9/24/2015 5:12:54 AM,0,2.9261,29.996,0,0.50055,1.0383,0.91243,0.71507,0.63212
10,,9/24/2015 5:13:14 AM,0,2.8398,29.48,596,0.96881,0.53021,0.44693,0.45248,0.47191
11,,9/24/2015 5:13:15 AM,0,2.9961,28.032,0,0.5916,0.49495,0.48909,0.52424,0.5506
13,,9/24/2015 5:13:16 AM,0,3.0397,27.105,1,0.39222,0.45759,0.47244,0.49027,0.51701
24,,9/24/2015 5:13:16 AM,0,2.9467,29.052,14,0.37158,0.42343,0.45223,0.46951,0.49256
53,,9/24/2015 5:13:20 AM,24,2.8724,21.9,726,1.1596,0.61771,0.49698,0.55875,0.76091
40,,9/24/2015 5:13:29 AM,20,2.7707,31.563,795,1.1619,0.66356,0.54439,0.65543,0.74752
3,,9/24/2015 5:13:32 AM,0,2.9961,29.566,495,1.1861,0.9899,0.90204,0.57695,0.54181
